date,open,prev_close,close,vix_close,vix_prev,morning_score
2019-04-12,28171.6,28148.55,28271.1,20.44,20.4,0
2019-04-15,28351.35,28271.1,28389.5,20.82,20.44,1
2019-04-16,28482.05,28389.5,28542.45,21.11,20.82,1
2019-04-18,28593.75,28542.45,28419.55,22.13,21.11,1
2019-04-22,28317.15,28419.55,27907.25,23.4,22.13,0
2019-04-23,27967.55,27907.25,27874.85,23.99,23.4,0
2019-04-24,27885.55,27874.85,28057.85,23.07,23.99,1
2019-04-25,28093.65,28057.85,27914.95,22.61,23.07,0
2019-04-26,28015.6,27914.95,27921.05,21.14,22.61,2
2019-04-30,27888.55,27921.05,27800.25,21.24,21.14,0
2019-05-02,27750.4,27800.25,27659.1,22.36,21.24,-1
2019-05-03,27656.3,27659.1,27537.75,23.39,22.36,0
2019-05-06,27345.95,27537.75,27202.9,25.72,23.39,0
2019-05-07,27294.65,27202.9,27020.4,25.77,25.72,1
2019-05-08,26983.05,27020.4,26707.75,25.66,25.77,-1
2019-05-09,26649.25,26707.75,26632.6,24.81,25.66,0
2019-05-10,26643.35,26632.6,26558.95,25.63,24.81,0
2019-05-13,26507.4,26558.95,26074.6,26.65,25.63,-1
2019-05-14,26026.75,26074.6,26130.0,26.4,26.65,-2
2019-05-15,26161.4,26130.0,26015.45,27.89,26.4,0
2019-05-16,26013.1,26015.45,26004.7,27.61,27.89,0
2019-05-17,25984.55,26004.7,26226.5,27.33,27.61,1
2019-05-20,26828.95,26226.5,27081.4,23.04,27.33,-1
2019-05-21,27180.4,27081.4,26859.05,24.96,23.04,1
2019-05-22,26927.15,26859.05,26848.05,26.89,24.96,2
2019-05-23,27203.55,26848.05,26947.1,18.89,26.89,1
2019-05-24,27080.0,26947.1,27572.65,16.03,18.89,1
2019-05-27,27496.55,27572.65,27719.9,15.76,16.03,1
2019-05-28,27838.8,27719.9,27824.75,15.49,15.76,2
2019-05-29,27860.1,27824.75,27625.35,15.97,15.49,-1
2019-05-30,27670.05,27625.35,27648.55,15.19,15.97,-1
2019-05-31,27772.0,27648.55,27839.5,15.64,15.19,2
2019-06-03,27943.95,27839.5,28143.05,15.54,15.64,0
2019-06-04,28080.5,28143.05,27970.1,15.21,15.54,1
2019-06-06,28029.9,27970.1,27374.15,15.11,15.21,1
2019-06-07,27370.5,27374.15,27382.75,14.46,15.11,0
2019-06-10,27490.2,27382.75,27456.4,14.58,14.46,2
2019-06-11,27508.75,27456.4,27613.2,14.1,14.58,0
2019-06-12,27599.05,27613.2,27395.25,13.74,14.1,0
2019-06-13,27383.7,27395.25,27379.2,13.29,13.74,-1
2019-06-14,27371.85,27379.2,27093.0,13.53,13.29,0
2019-06-17,27072.15,27093.0,26672.3,14.26,13.53,0
2019-06-18,26691.6,26672.3,26705.0,14.21,14.26,0
2019-06-19,26809.9,26705.0,26551.8,14.33,14.21,2
2019-06-20,26522.5,26551.8,26998.15,13.62,14.33,0
2019-06-21,26930.45,26998.15,26926.2,14.22,13.62,1
2019-06-24,26981.7,26926.2,26960.25,14.81,14.22,0
2019-06-25,26886.9,26960.25,27028.45,14.61,14.81,0
2019-06-26,26981.1,27028.45,27246.3,14.35,14.61,0
2019-06-27,27269.5,27246.3,27381.35,14.26,14.35,0
2019-06-28,27431.4,27381.35,27332.5,14.55,14.26,0
2019-07-01,27436.85,27332.5,27471.75,14.21,14.55,2
2019-07-02,27547.95,27471.75,27562.85,13.87,14.21,1
2019-07-03,27642.35,27562.85,27704.9,13.33,13.87,0
2019-07-05,27820.55,27704.9,27378.0,12.72,13.33,2
2019-07-08,27206.8,27378.0,26810.65,13.48,12.72,-1
2019-07-09,26806.85,26810.65,26953.15,13.32,13.48,0
2019-07-10,26897.2,26953.15,26739.5,13.27,13.32,0
2019-07-11,26858.25,26739.5,26932.1,12.14,13.27,1
2019-07-12,26977.75,26932.1,26983.65,11.68,12.14,0
2019-07-15,27039.6,26983.65,27096.3,11.7,11.68,0
2019-07-16,27072.45,27096.3,27365.5,11.25,11.7,0
2019-07-17,27371.5,27365.5,27428.35,11.48,11.25,0
2019-07-18,27410.7,27428.35,27120.05,11.43,11.48,-1
2019-07-19,27264.6,27120.05,26656.15,12.18,11.43,0
2019-07-22,26615.55,26656.15,26676.1,12.66,12.18,-1
2019-07-23,26706.25,26676.1,26560.25,13.07,12.66,-1
2019-07-24,26569.9,26560.25,26133.9,12.42,13.07,0
2019-07-25,26221.6,26133.9,26302.15,12.3,12.42,0
2019-07-26,26342.35,26302.15,26553.9,11.8,12.3,-1
2019-07-29,26532.3,26553.9,26197.35,12.71,11.8,0
2019-07-30,26207.0,26197.35,25838.0,13.24,12.71,0
2019-07-31,25748.25,25838.0,26071.3,13.23,13.24,-1
2019-08-01,25957.5,26071.3,25732.95,14.17,13.23,-3
2019-08-02,25607.4,25732.95,25811.25,14.78,14.17,-3
2019-08-05,25639.6,25811.25,25601.75,16.15,14.78,-3
2019-08-06,25502.7,25601.75,25848.5,15.69,16.15,-3
2019-08-07,25893.6,25848.5,25730.0,16.29,15.69,0
2019-08-08,25875.45,25730.0,26050.65,15.66,16.29,1
2019-08-09,26159.65,26050.65,26236.6,15.42,15.66,2
2019-08-13,26228.3,26236.6,25636.1,17.3,15.42,-1
2019-08-14,25659.3,25636.1,25914.0,15.92,17.3,1
2019-08-16,25837.5,25914.0,25999.6,16.2,15.92,1
2019-08-19,26078.4,25999.6,25981.65,16.3,16.2,1
2019-08-20,25842.9,25981.65,25783.45,16.18,16.3,0
2019-08-21,25827.2,25783.45,25482.05,16.56,16.18,-1
2019-08-22,25460.85,25482.05,25136.9,17.37,16.56,1
2019-08-23,25081.4,25136.9,25345.1,16.88,17.37,0
2019-08-26,25749.0,25345.1,25813.55,16.21,16.88,-1
2019-08-27,25929.25,25813.55,26156.25,15.58,16.21,2
2019-08-28,26204.2,26156.25,26032.15,16.39,15.58,0
2019-08-29,25979.6,26032.15,26046.9,15.99,16.39,1
2019-08-30,26155.65,26046.9,26405.05,15.84,15.99,2
2019-09-03,26259.85,26405.05,25834.35,17.58,15.84,0
2019-09-04,25858.55,25834.35,25800.55,16.78,17.58,-2
2019-09-05,25878.95,25800.55,25935.05,16.81,16.78,1
2019-09-06,26025.2,25935.05,26053.95,15.83,16.81,2
2019-09-09,26048.65,26053.95,26141.0,15.42,15.83,0
2019-09-11,26184.95,26141.0,26309.65,14.96,15.42,0
2019-09-12,26380.0,26309.65,26285.0,14.5,14.96,1
2019-09-13,26375.05,26285.0,26460.1,13.74,14.5,1
2019-09-16,26282.15,26460.1,26431.2,14.55,13.74,-1
2019-09-17,26436.6,26431.2,25987.95,15.59,14.55,0
2019-09-18,26127.3,25987.95,26149.9,14.94,15.59,1
2019-09-19,26178.7,26149.9,25922.1,15.13,14.94,0
2019-09-20,26026.45,25922.1,27406.85,14.99,15.13,1
2019-09-23,27841.7,27406.85,27912.35,16.34,14.99,1
2019-09-24,27972.2,27912.35,27942.55,16.28,16.34,1
2019-09-25,27874.15,27942.55,27484.5,15.74,16.28,-1
2019-09-26,27517.6,27484.5,27811.0,15.9,15.74,1
2019-09-27,27790.7,27811.0,27818.1,15.68,15.9,0
2019-09-30,27794.4,27818.1,27520.3,15.44,15.68,-1
2019-10-01,27630.5,27520.3,27249.85,16.31,15.44,2
2019-10-03,27151.6,27249.85,27023.2,17.23,16.31,-3
2019-10-04,27136.25,27023.2,26681.6,17.11,17.23,2
2019-10-07,26651.8,26681.6,26295.05,17.35,17.11,1
2019-10-09,26320.9,26295.05,26660.3,16.7,17.35,-1
2019-10-10,26575.8,26660.3,26492.85,16.77,16.7,0
2019-10-11,26556.8,26492.85,26598.6,16.68,16.77,1
2019-10-14,26679.6,26598.6,26791.6,16.96,16.68,2
2019-10-15,26829.75,26791.6,27010.6,16.4,16.96,0
2019-10-16,27085.1,27010.6,27240.55,15.92,16.4,1
2019-10-17,27275.6,27240.55,27627.6,15.45,15.92,0
2019-10-18,27665.2,27627.6,28014.15,15.5,15.45,1
2019-10-22,28088.0,28014.15,28163.95,16.36,15.5,1
2019-10-23,28202.65,28163.95,28140.45,16.1,16.36,0
2019-10-24,28220.75,28140.45,28045.25,15.8,16.1,0
2019-10-25,28054.65,28045.25,27959.55,14.91,15.8,0
2019-10-29,28105.35,27959.55,28447.6,15.98,14.91,2
2019-10-30,28557.6,28447.6,28636.4,16.21,15.98,1
2019-10-31,28757.75,28636.4,28722.1,15.84,16.21,2
2019-11-01,28794.25,28722.1,28706.55,15.31,15.84,1
2019-11-04,28760.05,28706.55,28652.9,15.5,15.31,1
2019-11-05,28670.85,28652.9,28442.35,15.49,15.5,0
2019-11-06,28449.6,28442.35,28534.2,15.36,15.49,0
2019-11-07,28673.15,28534.2,28686.25,14.8,15.36,2
2019-11-08,28721.4,28686.25,28387.25,15.43,14.8,0
2019-11-11,28323.9,28387.25,28451.15,15.81,15.43,0
2019-11-13,28535.85,28451.15,28298.6,16.02,15.81,0
2019-11-14,28324.65,28298.6,28175.6,15.23,16.02,0
2019-11-15,28266.65,28175.6,28195.55,14.63,15.23,1
2019-11-18,28262.15,28195.55,28154.0,15.34,14.63,0
2019-11-19,28152.1,28154.0,28071.9,15.0,15.34,0
2019-11-20,28178.7,28071.9,28245.95,14.75,15.0,1
2019-11-21,28360.8,28245.95,28132.6,14.58,14.75,1
2019-11-22,28157.7,28132.6,28059.2,14.47,14.58,1
2019-11-25,28090.05,28059.2,28443.5,14.6,14.47,0
2019-11-26,28554.3,28443.5,28264.05,14.44,14.6,2
2019-11-27,28357.4,28264.05,28468.7,14.23,14.44,2
2019-11-28,28500.85,28468.7,28765.6,13.61,14.23,0
2019-11-29,28798.05,28765.6,28546.45,13.53,13.61,1
2019-12-02,28581.05,28546.45,28539.45,13.82,13.53,-1
2019-12-03,28608.45,28539.45,28333.2,14.17,13.82,-2
2019-12-04,28239.1,28333.2,28364.2,12.96,14.17,-3
2019-12-05,28337.9,28364.2,28145.55,13.93,12.96,1
2019-12-06,28221.2,28145.55,27854.05,13.27,13.93,0
2019-12-09,27870.3,27854.05,27758.05,14.21,13.27,1
2019-12-10,27786.45,27758.05,27463.65,13.91,14.21,0
2019-12-11,27509.7,27463.65,27594.25,13.02,13.91,0
2019-12-12,27734.3,27594.25,27793.8,12.99,13.02,1
2019-12-13,27906.2,27793.8,28076.7,12.94,12.99,2
2019-12-16,28095.9,28076.7,27915.25,13.06,12.94,0
2019-12-17,27977.4,27915.25,28031.75,12.18,13.06,1
2019-12-18,28086.15,28031.75,28138.2,12.01,12.18,1
2019-12-19,28154.0,28138.2,28245.3,11.79,12.01,1
2019-12-20,28282.25,28245.3,28406.25,12.0,11.79,0
2019-12-23,28383.55,28406.25,28395.75,11.64,12.0,0
2019-12-24,28423.7,28395.75,28382.85,11.32,11.64,1
2019-12-26,28409.1,28382.85,28280.25,10.82,11.32,0
2019-12-27,28354.5,28280.25,28476.8,10.25,10.82,1
2019-12-30,28528.95,28476.8,28484.85,10.71,10.25,0
2019-12-31,28495.0,28484.85,28307.55,11.36,10.71,-1
2020-01-02,28325.45,28307.55,28535.4,11.18,11.36,0
2020-01-03,28493.6,28535.4,28478.95,12.36,11.18,1
2020-01-06,28316.45,28478.95,27894.9,14.38,12.36,-1
2020-01-07,28049.55,27894.9,28101.2,14.22,14.38,1
2020-01-08,27739.05,28101.2,28113.55,15.22,14.22,-1
2020-01-09,28397.1,28113.55,28484.3,13.62,15.22,1
2020-01-10,28556.7,28484.3,28556.05,13.7,13.62,1
2020-01-13,28669.35,28556.05,28783.55,13.9,13.7,1
2020-01-14,28836.5,28783.55,28845.25,13.54,13.9,1
2020-01-15,28862.5,28845.25,28957.95,13.74,13.54,0
2020-01-16,29068.2,28957.95,28978.6,13.8,13.74,1
2020-01-17,28957.3,28978.6,29034.85,13.75,13.8,1
2020-01-20,29122.85,29034.85,28754.45,15.0,13.75,1
2020-01-21,28699.1,28754.45,28617.35,15.43,15.0,0
2020-01-22,28711.35,28617.35,28593.0,15.92,15.43,1
2020-01-23,28638.35,28593.0,28898.3,15.43,15.92,0
2020-01-24,28888.6,28898.3,29153.75,15.14,15.43,1
2020-01-27,29058.75,29153.75,28960.75,16.72,15.14,-2
2020-01-28,29034.75,28960.75,28888.75,16.84,16.72,-1
2020-01-29,29025.2,28888.75,29045.4,16.06,16.84,1
2020-01-30,29078.75,29045.4,28533.0,16.35,16.06,-1
2020-01-31,28656.1,28533.0,28294.6,16.9,16.35,1
2020-02-03,27302.1,28294.6,27534.7,15.36,16.9,-3
2020-02-04,27728.85,27534.7,28112.45,13.99,15.36,1
2020-02-05,28235.3,28112.45,28537.8,13.79,13.99,2
2020-02-06,28625.3,28537.8,28871.35,13.41,13.79,2
2020-02-07,28900.0,28871.35,29046.45,13.38,13.41,0
2020-02-10,29066.95,29046.45,28953.7,13.83,13.38,-1
2020-02-11,29086.65,28953.7,28854.35,13.51,13.83,2
2020-02-12,28927.4,28854.35,28855.35,13.25,13.51,0
2020-02-13,28829.5,28855.35,28807.6,13.01,13.25,1
2020-02-14,28790.4,28807.6,28501.05,13.25,13.01,1
2020-02-17,28513.65,28501.05,28169.6,14.03,13.25,0
2020-02-18,28116.45,28169.6,28060.35,14.12,14.03,0
2020-02-19,28290.2,28060.35,28630.75,13.64,14.12,1
2020-02-20,28632.2,28630.75,28669.8,13.33,13.64,0
2020-02-24,28478.8,28669.8,28073.9,16.54,13.33,-1
2020-02-25,28217.2,28073.9,27863.65,16.45,16.54,-1
2020-02-26,27757.65,27863.65,27470.15,17.77,16.45,-3
2020-02-27,27451.5,27470.15,27404.3,17.29,17.77,-1
2020-02-28,26859.65,27404.3,26482.0,22.62,17.29,-3
2020-03-02,26870.1,26482.0,26404.3,24.52,22.62,-1
2020-03-03,26609.25,26404.3,26926.3,23.88,24.52,1
2020-03-04,27077.35,26926.3,26717.15,23.58,23.88,-1
2020-03-05,26874.7,26717.15,26877.55,22.63,23.58,2
2020-03-06,26000.05,26877.55,26291.85,24.95,22.63,-3
2020-03-09,25843.85,26291.85,25139.45,29.97,24.95,-3
2020-03-11,25065.4,25139.45,24955.6,30.71,29.97,0
2020-03-12,24047.1,24955.6,22776.4,40.06,30.71,-3
2020-03-13,21140.65,22776.4,23423.8,50.09,40.06,-3
2020-03-16,22653.0,23423.8,22184.35,57.3,50.09,-1
2020-03-17,22210.0,22184.35,22003.15,61.24,57.3,-2
2020-03-18,22300.85,22003.15,20924.75,62.24,61.24,1
2020-03-19,19964.05,20924.75,20238.25,70.26,62.24,-3
2020-03-20,20421.75,20238.25,20963.8,65.3,70.26,0
2020-03-23,19308.85,20963.8,18524.65,70.06,65.3,-3
2020-03-24,18781.0,18524.65,18720.1,81.37,70.06,-1
2020-03-25,18504.4,18720.1,19393.0,75.55,81.37,-1
2020-03-26,19714.5,19393.0,20459.85,69.61,75.55,1
2020-03-27,21002.4,20459.85,20431.6,68.5,69.61,2
2020-03-30,20085.8,20431.6,20263.0,69.96,68.5,-2
2020-03-31,20788.05,20263.0,21116.25,62.68,69.96,1
2020-04-01,21168.3,21116.25,20664.55,58.44,62.68,-2
2020-04-03,20730.7,20664.55,20399.7,53.82,58.44,1
2020-04-07,21068.5,20399.7,21702.3,50.41,53.82,1
2020-04-08,21675.5,21702.3,22139.65,50.84,50.41,0
2020-04-09,22602.8,22139.65,22898.85,48.42,50.84,3
2020-04-13,22903.55,22898.85,22864.5,50.08,48.42,2
2020-04-15,23056.15,22864.5,23051.15,48.41,50.08,1
2020-04-16,22950.3,23051.15,23222.85,44.86,48.41,-1
2020-04-17,23862.15,23222.85,23513.7,41.45,44.86,1
2020-04-20,23726.6,23513.7,23395.4,42.29,41.45,1
2020-04-21,22953.35,23395.4,23022.85,43.99,42.29,-2
2020-04-22,23027.95,23022.85,23310.75,41.67,43.99,-2
2020-04-23,23438.5,23310.75,23372.65,38.18,41.67,1
2020-04-24,23117.6,23372.65,22963.8,38.07,38.18,-1
2020-04-27,23170.75,22963.8,23429.25,37.02,38.07,2
2020-04-28,23680.25,23429.25,23367.95,34.4,37.02,2
2020-04-29,23498.2,23367.95,23624.05,32.93,34.4,0
2020-04-30,23967.45,23624.05,24102.75,33.08,32.93,2
2020-05-04,23432.0,24102.75,23108.95,42.5,33.08,-1
2020-05-05,23435.7,23108.95,22791.5,42.44,42.5,0
2020-05-06,22823.95,22791.5,23009.8,40.14,42.44,0
2020-05-07,22974.15,23009.8,22759.85,38.86,40.14,-1
2020-05-08,23030.0,22759.85,22959.5,37.38,38.86,3
2020-05-11,23182.35,22959.5,23201.45,37.02,37.38,3
2020-05-12,23087.95,23201.45,23164.65,37.19,37.02,-1
2020-05-13,23876.4,23164.65,23457.65,37.8,37.19,-1
2020-05-14,23330.05,23457.65,23306.6,37.16,37.8,-2
2020-05-15,23378.3,23306.6,23177.8,37.0,37.16,1
2020-05-18,23186.5,23177.8,22447.4,39.82,37.0,-1
2020-05-19,22715.5,22447.4,22567.8,38.39,39.82,1
2020-05-20,22581.5,22567.8,23003.1,34.85,38.39,-2
2020-05-21,23097.2,23003.1,23283.05,32.11,34.85,1
2020-05-22,23231.1,23283.05,23031.55,31.51,32.11,-1
2020-05-26,23111.95,23031.55,23061.8,30.63,31.51,0
2020-05-27,23089.8,23061.8,23088.5,30.43,30.63,2
2020-05-28,23163.25,23088.5,23496.5,29.21,30.43,2
2020-05-29,23413.15,23496.5,24065.0,29.41,29.21,0
2020-06-01,24291.45,24065.0,24440.5,29.92,29.41,2
2020-06-02,24561.7,24440.5,24600.0,29.31,29.92,2
2020-06-03,24844.35,24600.0,24745.2,29.23,29.31,3
2020-06-04,24850.3,24745.2,24854.8,28.89,29.23,3
2020-06-05,25048.8,24854.8,25324.8,27.91,28.89,2
2020-06-08,25681.45,25324.8,25329.45,28.85,27.91,2
2020-06-09,25489.0,25329.45,25162.65,29.4,28.85,2
2020-06-10,25188.75,25162.65,25153.75,28.65,29.4,-1
2020-06-11,25142.0,25153.75,24768.8,28.86,28.65,-1
2020-06-12,23913.85,24768.8,25018.75,29.99,28.86,-2
2020-06-15,25053.3,25018.75,24793.3,31.71,29.99,0
2020-06-16,25119.6,24793.3,24863.45,32.09,31.71,1
2020-06-17,24784.95,24863.45,24883.8,32.46,32.09,-1
2020-06-18,24837.1,24883.8,24953.65,30.62,32.46,0
2020-06-19,25074.85,24953.65,25227.0,29.17,30.62,1
2020-06-22,25479.5,25227.0,25723.3,29.64,29.17,1
2020-06-23,25871.8,25723.3,26188.85,28.55,29.64,2
2020-06-24,26420.8,26188.85,25911.95,28.79,28.55,1
2020-06-25,25774.85,25911.95,25931.05,28.93,28.79,-1
2020-06-26,26142.1,25931.05,25974.5,27.97,28.93,1
2020-06-29,25932.75,25974.5,25759.5,28.13,27.97,-1
2020-06-30,25910.25,25759.5,25743.7,28.34,28.13,1
2020-07-01,25846.1,25743.7,25755.45,27.37,28.34,1
2020-07-02,25801.4,25755.45,25947.5,25.8,27.37,0
2020-07-03,26109.1,25947.5,26146.25,25.08,25.8,1
2020-07-06,26318.45,26146.25,26264.85,24.52,25.08,1
2020-07-07,26352.75,26264.85,26390.6,24.43,24.52,2
2020-07-08,26473.35,26390.6,26299.5,25.4,24.43,0
2020-07-09,26377.45,26299.5,26268.6,24.24,25.4,1
2020-07-10,26246.35,26268.6,26208.65,24.27,24.24,-1
2020-07-13,26351.7,26208.65,26274.85,24.57,24.27,1
2020-07-14,26233.95,26274.85,26016.9,25.93,24.57,-1
2020-07-15,26172.95,26016.9,25875.25,25.58,25.93,1
2020-07-16,25979.8,25875.25,25950.05,24.68,25.58,2
2020-07-17,26036.4,25950.05,26375.8,23.51,24.68,0
2020-07-20,26505.15,26375.8,26525.75,24.05,23.51,1
2020-07-21,26719.55,26525.75,26571.6,23.77,24.05,3
2020-07-22,26658.45,26571.6,26426.85,24.22,23.77,2
2020-07-23,26495.1,26426.85,26642.3,23.98,24.22,2
2020-07-24,26532.0,26642.3,26340.55,23.88,23.98,-1
2020-07-27,26412.4,26340.55,26134.3,24.35,23.88,0
2020-07-28,26207.4,26134.3,26309.75,23.01,24.35,1
2020-07-29,26337.85,26309.75,26433.05,23.46,23.01,-1
2020-07-30,26539.45,26433.05,26565.4,24.07,23.46,2
2020-07-31,26657.95,26565.4,26861.35,23.54,24.07,1
2020-08-03,26852.1,26861.35,26725.75,24.51,23.54,1
2020-08-04,26890.85,26725.75,26897.2,23.18,24.51,3
2020-08-05,27026.3,26897.2,26874.3,22.94,23.18,1
2020-08-06,27005.75,26874.3,27064.45,22.53,22.94,2
2020-08-07,27127.5,27064.45,27130.45,21.97,22.53,1
2020-08-10,27406.9,27130.45,27526.05,21.91,21.97,1
2020-08-11,27658.2,27526.05,27392.05,20.79,21.91,1
2020-08-12,27377.65,27392.05,27381.15,20.29,20.79,0
2020-08-13,27499.1,27381.15,27515.8,20.02,20.29,2
2020-08-14,27624.5,27515.8,27260.45,21.09,20.02,1
2020-08-17,27469.7,27260.45,27351.45,20.74,21.09,1
2020-08-18,27442.4,27351.45,27667.65,19.88,20.74,1
2020-08-19,27817.9,27667.65,27709.7,19.42,19.88,2
2020-08-20,27597.6,27709.7,27687.9,20.07,19.42,-1
2020-08-21,27985.45,27687.9,27772.45,19.41,20.07,1
2020-08-24,27926.5,27772.45,27776.45,18.71,19.41,1
2020-08-25,27934.4,27776.45,27801.2,18.8,18.71,2
2020-08-26,27932.55,27801.2,27818.6,18.78,18.8,2
2020-08-27,27973.0,27818.6,27935.55,18.39,18.78,3
2020-08-28,28075.0,27935.55,28018.75,17.86,18.39,2
2020-08-31,28162.0,28018.75,26824.15,22.23,17.86,3
2020-09-01,26943.75,26824.15,27142.9,21.22,22.23,0
2020-09-02,27222.95,27142.9,27448.0,20.54,21.22,1
2020-09-03,27564.6,27448.0,27614.2,19.95,20.54,2
2020-09-04,27249.85,27614.2,27105.5,21.56,19.95,-2
2020-09-07,27206.55,27105.5,27016.0,21.42,21.56,-1
2020-09-08,27084.95,27016.0,26832.75,22.11,21.42,-1
2020-09-09,26661.15,26832.75,26788.05,21.63,22.11,-3
2020-09-10,26941.2,26788.05,27048.35,20.69,21.63,2
2020-09-11,27066.9,27048.35,27288.5,20.15,20.69,-1
2020-09-14,27459.2,27288.5,27256.0,20.62,20.15,2
2020-09-15,27361.0,27256.0,27515.8,20.05,20.62,2
2020-09-16,27621.0,27515.8,27646.05,19.13,20.05,3
2020-09-17,27568.5,27646.05,27486.25,19.56,19.13,0
2020-09-18,27624.2,27486.25,27552.85,19.51,19.56,0
2020-09-21,27601.8,27552.85,26671.25,21.59,19.51,-1
2020-09-22,26654.0,26671.25,26357.5,20.84,21.59,-1
2020-09-23,26538.85,26357.5,26290.0,20.43,20.84,1
2020-09-24,26056.25,26290.0,25696.6,22.88,20.43,-3
2020-09-25,25968.6,25696.6,26397.7,20.13,22.88,0
2020-09-28,26660.05,26397.7,26990.9,19.05,20.13,1
2020-09-29,27180.55,26990.9,26866.0,19.24,19.05,2
2020-09-30,26994.5,26866.0,27034.25,19.01,19.24,1
2020-10-01,27246.35,27034.25,27250.95,17.86,19.01,2
2020-10-05,27403.25,27250.95,27321.3,19.17,17.86,1
2020-10-06,27483.7,27321.3,27423.3,19.11,19.17,2
2020-10-07,27457.75,27423.3,27354.95,19.52,19.11,0
2020-10-08,27488.95,27354.95,27489.0,19.83,19.52,3
2020-10-09,27556.3,27489.0,27410.3,19.83,19.83,1
2020-10-12,27486.5,27410.3,27297.35,20.56,19.83,1
2020-10-13,27267.2,27297.35,27183.8,20.16,20.56,1
2020-10-14,27181.7,27183.8,27383.45,19.67,20.16,-1
2020-10-15,27465.0,27383.45,26922.05,21.47,19.67,-1
2020-10-16,27007.45,26922.05,27155.7,21.07,21.47,1
2020-10-19,27298.9,27155.7,27379.75,21.23,21.07,1
2020-10-20,27366.65,27379.75,27435.0,22.08,21.23,0
2020-10-21,27537.95,27435.0,27370.7,22.31,22.08,2
2020-10-22,27345.45,27370.7,27351.3,22.03,22.31,1
2020-10-23,27416.65,27351.3,27432.55,21.24,22.03,2
2020-10-26,27529.2,27432.55,27062.4,22.22,21.24,1
2020-10-27,27117.6,27062.4,27462.15,21.6,22.22,-1
2020-10-28,27560.0,27462.15,27236.2,22.66,21.6,2
2020-10-29,27034.35,27236.2,27357.6,23.38,22.66,-3
2020-10-30,27423.85,27357.6,27348.45,24.09,23.38,1
2020-11-02,27453.35,27348.45,27445.0,24.53,24.09,0
2020-11-03,27595.65,27445.0,27603.55,23.59,24.53,2
2020-11-04,27674.0,27603.55,27788.4,22.58,23.59,2
2020-11-05,27936.95,27788.4,28234.35,20.41,22.58,2
2020-11-06,28282.3,28234.35,28334.85,19.95,20.41,2
2020-11-09,28596.15,28334.85,28746.0,19.57,19.95,2
2020-11-10,28930.6,28746.0,28547.45,21.0,19.57,3
2020-11-11,28663.15,28547.45,28879.8,21.44,21.0,2
2020-11-12,28921.55,28879.8,29050.0,20.07,21.44,2
2020-11-13,29029.75,29050.0,29310.05,19.17,20.07,0
2020-11-17,29608.6,29310.05,29689.1,19.27,19.17,3
2020-11-18,29685.0,29689.1,29790.95,18.61,19.27,1
2020-11-19,29710.5,29790.95,29579.8,19.05,18.61,0
