date,open,prev_close,close,vix_close,vix_prev,morning_score
2022-09-05,17546.45,17539.45,17665.8,19.66,19.55,-1
2022-09-06,17695.7,17665.8,17655.6,19.52,19.66,-1
2022-09-07,17519.4,17655.6,17624.4,19.37,19.52,0
2022-09-08,17748.15,17624.4,17798.75,18.31,19.37,2
2022-09-09,17923.35,17798.75,17833.35,17.72,18.31,3
2022-09-12,17890.85,17833.35,17936.35,17.94,17.72,3
2022-09-13,18044.45,17936.35,18070.05,17.47,17.94,3
2022-09-14,17771.15,18070.05,18003.75,18.28,17.47,-1
2022-09-15,18046.35,18003.75,17877.4,18.39,18.28,-1
2022-09-16,17796.8,17877.4,17530.85,19.82,18.39,-3
2022-09-19,17540.65,17530.85,17622.25,19.94,19.82,-2
2022-09-20,17770.4,17622.25,17816.25,18.8,19.94,2
2022-09-21,17766.35,17816.25,17718.35,19.33,18.8,0
2022-09-22,17609.65,17718.35,17629.8,18.82,19.33,-2
2022-09-23,17593.85,17629.8,17327.35,20.59,18.82,-2
2022-09-26,17156.3,17327.35,17016.3,21.89,20.59,-3
2022-09-27,17110.9,17016.3,17007.4,21.57,21.89,-1
2022-09-28,16870.55,17007.4,16858.6,22.1,21.57,-2
2022-09-29,16993.6,16858.6,16818.1,21.3,22.1,1
2022-09-30,16798.05,16818.1,17094.35,19.97,21.3,-2
2022-10-03,17102.1,17094.35,16887.35,21.37,19.97,-2
2022-10-04,17147.45,16887.35,17274.3,19.57,21.37,2
2022-10-06,17379.25,17274.3,17331.8,19.32,19.57,2
2022-10-07,17287.2,17331.8,17314.65,18.81,19.32,-1
2022-10-10,17094.35,17314.65,17241.0,19.62,18.81,-3
2022-10-11,17256.05,17241.0,16983.55,20.49,19.62,-2
2022-10-12,17025.55,16983.55,17123.6,20.18,20.49,-2
